date,annee,mois,semaine_epidemio,region,latitude_region,longitude_region,population_region,femmes_enceintes,enfants_moins_5_ans,naissances_semaine,porteurs_chroniques_estimes,prevalence_aghbs_region,femmes_enceintes_depistees,femmes_enceintes_aghbs_positives,enfants_exposes_aghbs,enfants_vaccines_naissance,enfants_devenus_porteurs,taux_transmission_mere_enfant,couverture_vaccinale_naissance,cas_chroniques_enfants,cas_chroniques_adultes,cas_chroniques_seniors,cas_aigus,nouveaux_diagnostics_aghbs,cas_chroniques_suivis,deces,new_recoveries,total_recoveries,tests_depistage,personnes_traitees,taux_incidence,taux_letalite,taux_depistage,taux_positivite_aghbs
2025-11-19,2025,11,2025-W47,Analanjirofo,-17.3333,49.4,864183,25925,129627,415,61789,0.0715,6110,441,29,219,3,10.34,52.95,1017,4409,1358,0,306,6784,0,231,83887,4177,1799,0.0715,0.0,0.4833,7.22
2025-11-19,2025,11,2025-W47,Ambatosoa,-21.0333,47.6333,652462,19573,97869,313,49456,0.0758,3919,281,23,171,2,8.7,54.87,785,3404,1048,0,195,5237,0,162,66778,3027,1217,0.0758,0.0,0.4639,7.17
2025-11-19,2025,11,2025-W47,Alaotra-Mangoro,-17.8333,48.4167,1479918,44397,221987,711,102558,0.0693,7218,542,49,389,6,12.24,54.8,1517,6574,2024,0,511,10115,0,466,141745,6637,2704,0.0693,0.0,0.4485,7.51
2025-11-19,2025,11,2025-W47,Boeny,-15.7167,46.3167,1100305,33009,165045,528,101448,0.0922,6429,615,48,272,5,10.42,51.61,1444,6260,1927,0,585,9631,0,479,138695,5833,2174,0.0922,0.0,0.5301,9.57
2025-11-19,2025,11,2025-W47,Sofia,-14.8833,48.0333,1784988,53549,267748,858,154758,0.0867,10358,892,74,440,9,12.16,51.34,2232,9673,2978,0,844,14883,0,719,211359,10403,4078,0.0867,0.0,0.5828,8.61
2025-11-19,2025,11,2025-W47,Betsiboka,-16.95,46.8167,465641,13969,69846,223,39300,0.0844,2394,196,18,118,2,11.11,53.28,614,2662,820,0,241,4096,0,224,53618,2386,976,0.0844,0.0,0.5124,8.19
2025-11-19,2025,11,2025-W47,Melaky,-16.1167,44.7667,365790,10973,54868,175,32884,0.0899,2614,245,15,96,1,6.67,55.34,490,2126,655,0,232,3271,0,121,44453,2167,792,0.0899,0.0,0.5924,9.37
2025-11-19,2025,11,2025-W47,Atsimo-Andrefana,-23.35,43.6667,2128706,63861,319305,1023,174341,0.0819,10975,815,83,539,8,9.64,52.71,2814,12196,3754,0,1185,18764,0,713,239506,12496,4904,0.0819,0.0,0.587,7.43
2025-11-19,2025,11,2025-W47,Menabe,-20.2833,44.7833,819876,24596,122981,394,67475,0.0823,4458,382,32,206,3,9.38,52.48,1079,4679,1441,0,242,7199,0,227,93050,3449,1858,0.0823,0.0,0.4207,8.57
2025-11-19,2025,11,2025-W47,Diana,-12.2787,49.2917,1053715,31611,158057,506,79555,0.0755,5534,413,38,258,4,10.53,51.16,1196,5183,1595,0,390,7974,0,351,110464,5876,2177,0.0755,0.0,0.5576,7.46
2025-11-19,2025,11,2025-W47,SAVA,-14.2833,50.1667,1330546,39916,199581,639,98460,0.074,8314,575,47,352,5,10.64,55.09,1569,6799,2092,0,537,10460,0,567,137291,6849,2804,0.074,0.0,0.5148,6.92
2025-11-19,2025,11,2025-W47,Androy,-25.1667,46.0833,1065878,31976,159881,512,85803,0.0805,5574,425,41,266,5,12.2,52.13,1362,5902,1816,0,480,9080,0,327,117553,5598,2050,0.0805,0.0,0.5252,7.62
2025-11-19,2025,11,2025-W47,Anosy,-25.0333,46.9833,957916,28737,143687,460,74717,0.078,5296,440,35,250,3,8.57,54.43,1062,4605,1419,0,328,7086,0,284,104087,4854,1915,0.078,0.0,0.5067,8.31
2025-11-26,2025,11,2025-W48,Analamanga,-18.9137,47.5247,4290727,128721,643609,2062,266883,0.0622,28326,1849,128,1126,12,9.38,54.61,4281,18554,5711,0,1394,28546,1,1344,363008,24153,7845,0.0622,0.0,0.5629,6.53
2025-11-26,2025,11,2025-W48,Bongolava,-18.9333,45.6667,794456,23833,119168,381,52275,0.0658,4442,301,25,208,2,8.0,54.69,762,3305,1019,0,274,5086,0,220,70768,3501,1281,0.0658,0.0,0.4407,6.78
2025-11-26,2025,11,2025-W48,Itasy,-19.0167,46.7667,1063882,31916,159582,511,64684,0.0608,6412,395,31,280,3,9.68,54.88,983,4260,1311,0,275,6554,0,332,86735,5445,1713,0.0608,0.0,0.5118,6.16
2025-11-26,2025,11,2025-W48,Vakinankaratra,-19.8667,47.0333,2462316,73869,369347,1183,155372,0.0631,14537,846,74,647,9,12.16,54.75,2338,10132,3118,0,631,15588,0,736,212520,10163,3888,0.0631,0.0,0.4127,5.82
2025-11-26,2025,11,2025-W48,Amoron'i Mania,-20.0,47.1167,991145,29734,148671,476,64523,0.0651,5284,359,30,264,3,10.0,55.52,1004,4353,1340,0,306,6697,0,246,88411,5534,1605,0.0651,0.0,0.5583,6.79
2025-11-26,2025,11,2025-W48,Haute Matsiatra,-21.4536,47.0854,1710391,51311,256558,822,116135,0.0679,8564,623,55,416,6,10.91,50.62,1743,7554,2326,0,576,11623,0,446,158732,8741,3041,0.0679,0.0,0.5111,7.27
2025-11-26,2025,11,2025-W48,Vatovavy,-21.3167,47.9333,576905,17307,86535,277,44594,0.0773,3965,304,21,152,2,9.52,54.92,693,3006,927,0,214,4626,0,164,60462,3099,1102,0.0773,0.0,0.5372,7.67
2025-11-26,2025,11,2025-W48,Fitovinany,-21.45,47.6167,1011279,30338,151691,486,74632,0.0738,5422,405,35,259,3,8.57,53.34,1175,5092,1568,0,346,7835,0,293,101132,4815,1770,0.0738,0.0,0.4761,7.47
2025-11-26,2025,11,2025-W48,Ihorombe,-22.55,46.95,494097,14822,74114,237,33549,0.0679,3332,225,16,125,1,6.25,53.06,525,2278,703,0,198,3506,0,153,45995,2386,845,0.0679,0.0,0.4829,6.75
2025-11-26,2025,11,2025-W48,Atsimo-Atsinanana,-22.9,47.65,1220000,36600,183000,586,92232,0.0756,7011,532,44,299,4,9.09,51.12,1500,6503,2003,0,453,10006,0,414,124396,5288,2435,0.0756,0.0,0.4334,7.59
2025-11-26,2025,11,2025-W48,Atsinanana,-18.1492,49.4023,1750511,52515,262576,841,129187,0.0738,10320,744,62,438,6,9.68,52.1,1917,8307,2557,0,720,12781,0,506,173943,9324,2966,0.0738,0.0,0.5326,7.21
2025-11-26,2025,11,2025-W48,Analanjirofo,-17.3333,49.4,864183,25925,129627,415,62739,0.0726,5811,417,30,230,3,10.0,55.5,967,4193,1292,0,393,6452,0,266,84153,4794,1519,0.0726,0.0,0.5547,7.18
2025-11-26,2025,11,2025-W48,Ambatosoa,-21.0333,47.6333,652462,19573,97869,313,49587,0.076,3413,241,23,162,2,8.7,51.86,680,2947,908,0,271,4535,0,233,67011,3331,1067,0.076,0.0,0.5105,7.06
2025-11-26,2025,11,2025-W48,Alaotra-Mangoro,-17.8333,48.4167,1479918,44397,221987,711,102410,0.0692,10205,725,49,376,4,8.16,52.95,1597,6920,2130,0,593,10647,0,401,142146,8461,2894,0.0692,0.0,0.5717,7.1
2025-11-26,2025,11,2025-W48,Boeny,-15.7167,46.3167,1100305,33009,165045,528,100127,0.091,5603,534,48,269,5,10.42,51.04,1561,6766,2083,0,605,10410,0,473,139168,5955,2836,0.091,0.0,0.5412,9.53
2025-11-26,2025,11,2025-W48,Sofia,-14.8833,48.0333,1784988,53549,267748,858,156900,0.0879,10806,895,75,445,9,12.0,51.98,2431,10537,3243,0,673,16211,0,559,211918,9235,4006,0.0879,0.0,0.5174,8.28
2025-11-26,2025,11,2025-W48,Betsiboka,-16.95,46.8167,465641,13969,69846,223,39393,0.0846,2526,198,18,116,2,11.11,52.45,634,2749,847,0,177,4230,0,171,53789,2224,1003,0.0846,0.0,0.4776,7.84
2025-11-26,2025,11,2025-W48,Melaky,-16.1167,44.7667,365790,10973,54868,175,32299,0.0883,1972,173,15,88,1,6.67,50.7,452,1959,603,0,204,3014,0,169,44622,2102,783,0.0883,0.0,0.5746,8.77
2025-11-26,2025,11,2025-W48,Atsimo-Andrefana,-23.35,43.6667,2128706,63861,319305,1023,174128,0.0818,10671,860,83,522,8,9.64,51.06,2442,10584,3258,0,902,16284,0,940,240446,10429,3726,0.0818,0.0,0.4899,8.06
2025-11-26,2025,11,2025-W48,Menabe,-20.2833,44.7833,819876,24596,122981,394,68787,0.0839,3966,356,33,215,3,9.09,54.8,1079,4676,1440,0,435,7195,0,291,93341,4720,1726,0.0839,0.0,0.5757,8.98
2025-11-26,2025,11,2025-W48,Diana,-12.2787,49.2917,1053715,31611,158057,506,80925,0.0768,5127,416,38,278,4,10.53,54.97,1144,4960,1527,0,402,7631,0,498,110962,5241,2012,0.0768,0.0,0.4974,8.11
2025-11-26,2025,11,2025-W48,SAVA,-14.2833,50.1667,1330546,39916,199581,639,97395,0.0732,8970,613,46,350,5,10.87,54.92,1390,6025,1855,0,545,9270,0,410,137701,6173,2295,0.0732,0.0,0.4639,6.83
2025-11-26,2025,11,2025-W48,Androy,-25.1667,46.0833,1065878,31976,159881,512,86336,0.081,6381,491,41,277,4,9.76,54.2,1213,5259,1619,0,455,8091,0,468,118021,4969,2098,0.081,0.0,0.4662,7.69
2025-11-26,2025,11,2025-W48,Anosy,-25.0333,46.9833,957916,28737,143687,460,75866,0.0792,5698,459,36,246,3,8.33,53.54,1180,5116,1576,0,474,7872,0,235,104322,5077,2152,0.0792,0.0,0.53,8.06
2025-12-03,2025,12,2025-W49,Analamanga,-18.9137,47.5247,4290727,128721,643609,2062,261734,0.061,27393,1807,125,1077,13,10.4,52.25,3973,17220,5300,0,1821,26493,0,840,363848,25456,6271,0.061,0.0,0.5933,6.6
2025-12-03,2025,12,2025-W49,Bongolava,-18.9333,45.6667,794456,23833,119168,381,50924,0.0641,4253,272,24,193,3,12.5,50.77,839,3636,1120,0,285,5595,0,216,70984,4409,1416,0.0641,0.0,0.555,6.4
2025-12-03,2025,12,2025-W49,Itasy,-19.0167,46.7667,1063882,31916,159582,511,63407,0.0596,5625,355,30,271,4,13.33,53.11,1043,4522,1392,0,350,6957,0,257,86992,6283,1843,0.0596,0.0,0.5906,6.31
2025-12-03,2025,12,2025-W49,Vakinankaratra,-19.8667,47.0333,2462316,73869,369347,1183,153402,0.0623,12428,704,73,647,9,12.33,54.7,2365,10252,3156,0,995,15773,0,605,213125,13653,4078,0.0623,0.0,0.5545,5.66
2025-12-03,2025,12,2025-W49,Amoron'i Mania,-20.0,47.1167,991145,29734,148671,476,65415,0.066,5105,323,31,254,3,9.68,53.48,1074,4657,1435,0,387,7166,0,350,88761,5361,1885,0.066,0.0,0.5409,6.33
2025-12-03,2025,12,2025-W49,Haute Matsiatra,-21.4536,47.0854,1710391,51311,256558,822,115622,0.0676,9081,667,55,456,5,9.09,55.57,1845,7995,2461,0,632,12301,0,627,159359,7383,2813,0.0676,0.0,0.4317,7.35
2025-12-03,2025,12,2025-W49,Vatovavy,-21.3167,47.9333,576905,17307,86535,277,44421,0.077,4067,327,21,140,2,9.52,50.57,637,2760,850,0,227,4247,0,215,60677,2709,1095,0.077,0.0,0.4696,8.04
2025-12-03,2025,12,2025-W49,Fitovinany,-21.45,47.6167,1011279,30338,151691,486,75441,0.0746,5637,421,36,265,4,11.11,54.73,1210,5246,1615,0,393,8071,0,400,101532,5230,1904,0.0746,0.0,0.5172,7.47
2025-12-03,2025,12,2025-W49,Ihorombe,-22.55,46.95,494097,14822,74114,237,33845,0.0685,3052,200,16,124,1,6.25,52.65,466,2023,624,0,172,3113,0,170,46165,2105,850,0.0685,0.0,0.426,6.55
2025-12-03,2025,12,2025-W49,Atsimo-Atsinanana,-22.9,47.65,1220000,36600,183000,586,91134,0.0747,8703,608,43,325,5,11.63,55.48,1450,6284,1934,0,486,9668,0,319,124715,5921,2205,0.0747,0.0,0.4853,6.99
2025-12-03,2025,12,2025-W49,Atsinanana,-18.1492,49.4023,1750511,52515,262576,841,129712,0.0741,10207,709,62,428,7,11.29,50.93,1912,8288,2552,0,522,12752,0,490,174433,7459,3443,0.0741,0.0,0.4261,6.95
2025-12-03,2025,12,2025-W49,Analanjirofo,-17.3333,49.4,864183,25925,129627,415,61356,0.071,4435,327,29,222,3,10.34,53.71,834,3615,1113,0,354,5562,0,191,84344,4042,1457,0.071,0.0,0.4677,7.37
2025-12-03,2025,12,2025-W49,Ambatosoa,-21.0333,47.6333,652462,19573,97869,313,48999,0.0751,3200,221,23,160,2,8.7,51.39,665,2882,887,0,296,4434,0,210,67221,3475,1140,0.0751,0.0,0.5326,6.91
2025-12-03,2025,12,2025-W49,Alaotra-Mangoro,-17.8333,48.4167,1479918,44397,221987,711,103298,0.0698,9724,708,49,368,5,10.2,51.88,1576,6830,2103,0,727,10509,0,460,142606,8634,2420,0.0698,0.0,0.5834,7.28
2025-12-03,2025,12,2025-W49,Boeny,-15.7167,46.3167,1100305,33009,165045,528,101888,0.0926,5978,544,48,287,4,8.33,54.5,1384,6000,1848,0,554,9232,0,600,139768,6092,2196,0.0926,0.0,0.5537,9.1
2025-12-03,2025,12,2025-W49,Sofia,-14.8833,48.0333,1784988,53549,267748,858,157971,0.0885,10403,929,75,443,7,9.33,51.63,2358,10219,3145,0,794,15722,0,718,212636,9275,3646,0.0885,0.0,0.5196,8.93
2025-12-03,2025,12,2025-W49,Betsiboka,-16.95,46.8167,465641,13969,69846,223,39439,0.0847,2592,206,18,116,2,11.11,52.29,639,2771,854,0,191,4264,0,201,53990,1907,1101,0.0847,0.0,0.4095,7.95
2025-12-03,2025,12,2025-W49,Melaky,-16.1167,44.7667,365790,10973,54868,175,32921,0.09,1891,164,15,97,1,6.67,55.54,509,2209,681,0,218,3399,0,113,44735,1924,870,0.09,0.0,0.526,8.67
2025-12-03,2025,12,2025-W49,Atsimo-Andrefana,-23.35,43.6667,2128706,63861,319305,1023,176895,0.0831,12995,1115,85,555,9,10.59,54.27,2715,11766,3621,0,876,18102,1,899,241345,12294,4090,0.0831,0.01,0.5775,8.58
2025-12-03,2025,12,2025-W49,Menabe,-20.2833,44.7833,819876,24596,122981,394,67721,0.0826,4588,392,32,205,4,12.5,52.16,1006,4360,1342,0,363,6708,1,297,93638,3686,1565,0.0826,0.01,0.4496,8.54
2025-12-03,2025,12,2025-W49,Diana,-12.2787,49.2917,1053715,31611,158057,506,79871,0.0758,5139,389,38,255,4,10.53,50.52,1141,4946,1523,0,491,7610,0,398,111360,6117,1730,0.0758,0.0,0.5805,7.57
2025-12-03,2025,12,2025-W49,SAVA,-14.2833,50.1667,1330546,39916,199581,639,97395,0.0732,6594,527,46,338,5,10.87,52.93,1546,6700,2062,0,611,10308,0,458,138159,7789,2459,0.0732,0.0,0.5854,7.99
2025-12-03,2025,12,2025-W49,Androy,-25.1667,46.0833,1065878,31976,159881,512,86655,0.0813,7498,622,41,271,4,9.76,53.03,1363,5907,1819,0,447,9089,0,409,118430,5578,2335,0.0813,0.0,0.5233,8.3
2025-12-03,2025,12,2025-W49,Anosy,-25.0333,46.9833,957916,28737,143687,460,75004,0.0783,5056,368,36,236,4,11.11,51.52,1012,4388,1352,0,501,6752,0,313,104635,5196,1530,0.0783,0.0,0.5424,7.28
2025-12-10,2025,12,2025-W50,Analamanga,-18.9137,47.5247,4290727,128721,643609,2062,266025,0.062,22671,1293,127,1132,13,10.24,54.91,4153,17999,5539,0,1320,27691,1,1502,365350,21474,6858,0.062,0.0,0.5005,5.7
2025-12-10,2025,12,2025-W50,Bongolava,-18.9333,45.6667,794456,23833,119168,381,52036,0.0655,5677,349,24,195,2,8.33,51.42,768,3331,1026,0,320,5125,0,238,71222,4024,1288,0.0655,0.0,0.5065,6.15
2025-12-10,2025,12,2025-W50,Itasy,-19.0167,46.7667,1063882,31916,159582,511,63088,0.0593,5484,302,30,273,3,10.0,53.51,891,3862,1190,0,318,5943,0,297,87289,4634,1551,0.0593,0.0,0.4356,5.51
2025-12-10,2025,12,2025-W50,Vakinankaratra,-19.8667,47.0333,2462316,73869,369347,1183,156357,0.0635,17508,1035,75,644,7,9.33,54.52,2469,10699,3292,0,962,16460,0,482,213607,14583,3908,0.0635,0.0,0.5922,5.91
2025-12-10,2025,12,2025-W50,Amoron'i Mania,-20.0,47.1167,991145,29734,148671,476,64127,0.0647,6219,426,30,261,3,10.0,54.86,866,3755,1156,0,323,5777,0,320,89081,5482,1356,0.0647,0.0,0.5531,6.85
2025-12-10,2025,12,2025-W50,Haute Matsiatra,-21.4536,47.0854,1710391,51311,256558,822,113912,0.0666,9895,701,54,438,6,11.11,53.38,1836,7959,2451,0,678,12246,0,509,159868,8434,2906,0.0666,0.0,0.4931,7.08
2025-12-10,2025,12,2025-W50,Vatovavy,-21.3167,47.9333,576905,17307,86535,277,43960,0.0762,3587,277,21,147,2,9.52,53.38,650,2819,868,0,266,4337,0,186,60863,2831,1021,0.0762,0.0,0.4907,7.72
2025-12-10,2025,12,2025-W50,Fitovinany,-21.45,47.6167,1011279,30338,151691,486,74025,0.0732,6479,493,35,251,4,11.43,51.82,1090,4727,1456,0,405,7273,0,338,101870,4619,1878,0.0732,0.0,0.4567,7.61
2025-12-10,2025,12,2025-W50,Ihorombe,-22.55,46.95,494097,14822,74114,237,33746,0.0683,3313,235,16,130,1,6.25,55.2,459,1992,615,0,173,3066,0,156,46321,1992,727,0.0683,0.0,0.4032,7.09
2025-12-10,2025,12,2025-W50,Atsimo-Atsinanana,-22.9,47.65,1220000,36600,183000,586,91866,0.0753,6461,455,44,308,4,9.09,52.71,1246,5402,1663,0,408,8311,1,317,125032,4885,2061,0.0753,0.01,0.4004,7.04
2025-12-10,2025,12,2025-W50,Atsinanana,-18.1492,49.4023,1750511,52515,262576,841,126912,0.0725,10368,698,60,451,7,11.67,53.73,2057,8914,2743,0,627,13714,0,654,175087,7683,3464,0.0725,0.0,0.4389,6.73
2025-12-10,2025,12,2025-W50,Analanjirofo,-17.3333,49.4,864183,25925,129627,415,62307,0.0721,5672,429,29,229,3,10.34,55.3,851,3690,1137,0,326,5678,0,303,84647,4262,1481,0.0721,0.0,0.4932,7.56
2025-12-10,2025,12,2025-W50,Ambatosoa,-21.0333,47.6333,652462,19573,97869,313,48412,0.0742,3654,294,23,165,2,8.7,52.91,757,3282,1011,0,305,5050,0,186,67407,3780,1247,0.0742,0.0,0.5793,8.05
2025-12-10,2025,12,2025-W50,Alaotra-Mangoro,-17.8333,48.4167,1479918,44397,221987,711,102262,0.0691,7636,523,49,370,5,10.2,52.04,1485,6436,1981,0,701,9902,0,556,143162,8254,2588,0.0691,0.0,0.5577,6.85
2025-12-10,2025,12,2025-W50,Boeny,-15.7167,46.3167,1100305,33009,165045,528,102658,0.0933,7148,620,49,268,6,12.24,50.76,1501,6506,2003,0,446,10010,0,608,140376,5204,2295,0.0933,0.0,0.473,8.67
2025-12-10,2025,12,2025-W50,Sofia,-14.8833,48.0333,1784988,53549,267748,858,156900,0.0879,11343,949,75,447,7,9.33,52.16,2501,10838,3335,0,914,16674,0,585,213221,10543,4031,0.0879,0.0,0.5906,8.37
2025-12-10,2025,12,2025-W50,Betsiboka,-16.95,46.8167,465641,13969,69846,223,39719,0.0853,3326,291,19,118,2,10.53,53.1,546,2366,729,0,172,3641,0,181,54171,2067,874,0.0853,0.0,0.4439,8.75
2025-12-10,2025,12,2025-W50,Melaky,-16.1167,44.7667,365790,10973,54868,175,32957,0.0901,2568,246,15,92,1,6.67,53.0,538,2334,720,0,175,3592,0,147,44882,1872,915,0.0901,0.0,0.5118,9.58
2025-12-10,2025,12,2025-W50,Atsimo-Andrefana,-23.35,43.6667,2128706,63861,319305,1023,172638,0.0811,12418,1100,82,556,10,12.2,54.37,2525,10942,3368,0,724,16835,0,900,242245,10200,4041,0.0811,0.0,0.4792,8.86
2025-12-10,2025,12,2025-W50,Menabe,-20.2833,44.7833,819876,24596,122981,394,67721,0.0826,5780,516,32,203,3,9.38,51.74,961,4164,1282,0,323,6407,0,277,93915,4101,1641,0.0826,0.0,0.5002,8.93
2025-12-10,2025,12,2025-W50,Diana,-12.2787,49.2917,1053715,31611,158057,506,81452,0.0773,6626,546,39,264,3,7.69,52.19,1177,5103,1571,0,431,7851,0,369,111729,4681,1942,0.0773,0.0,0.4442,8.24
2025-12-10,2025,12,2025-W50,SAVA,-14.2833,50.1667,1330546,39916,199581,639,99125,0.0745,7413,563,47,337,5,10.64,52.74,1440,6243,1923,0,476,9606,0,470,138629,6028,2180,0.0745,0.0,0.453,7.59
2025-12-10,2025,12,2025-W50,Androy,-25.1667,46.0833,1065878,31976,159881,512,84737,0.0795,7347,531,40,280,4,10.0,54.85,1319,5716,1760,0,386,8795,0,440,118870,5342,2204,0.0795,0.0,0.5012,7.23
2025-12-10,2025,12,2025-W50,Anosy,-25.0333,46.9833,957916,28737,143687,460,74430,0.0777,5690,450,35,234,4,11.43,51.0,1129,4894,1507,0,413,7530,0,225,104860,5421,1734,0.0777,0.0,0.5659,7.91
2025-12-17,2025,12,2025-W51,Analamanga,-18.9137,47.5247,4290727,128721,643609,2062,261305,0.0609,24026,1593,125,1098,12,9.6,53.27,4062,17605,5419,0,1775,27086,1,1354,366704,22932,7210,0.0609,0.0,0.5345,6.63
2025-12-17,2025,12,2025-W51,Bongolava,-18.9333,45.6667,794456,23833,119168,381,52195,0.0657,3874,232,25,194,2,8.0,51.06,757,3281,1010,0,264,5048,0,220,71442,3368,1377,0.0657,0.0,0.4239,5.99
2025-12-17,2025,12,2025-W51,Itasy,-19.0167,46.7667,1063882,31916,159582,511,63300,0.0595,6846,400,30,257,3,10.0,50.45,1012,4388,1352,0,364,6752,0,234,87523,5527,1641,0.0595,0.0,0.5195,5.84
2025-12-17,2025,12,2025-W51,Vakinankaratra,-19.8667,47.0333,2462316,73869,369347,1183,153402,0.0623,13896,945,73,651,6,8.22,55.06,2124,9205,2834,0,877,14163,0,685,214292,14710,3342,0.0623,0.0,0.5974,6.8
2025-12-17,2025,12,2025-W51,Amoron'i Mania,-20.0,47.1167,991145,29734,148671,476,65415,0.066,5579,395,31,263,2,6.45,55.33,1043,4523,1393,0,321,6959,0,314,89395,5388,1682,0.066,0.0,0.5436,7.08
2025-12-17,2025,12,2025-W51,Haute Matsiatra,-21.4536,47.0854,1710391,51311,256558,822,114254,0.0668,9481,695,54,433,6,11.11,52.69,1568,6798,2093,0,554,10459,0,460,160328,8892,2723,0.0668,0.0,0.5199,7.33
2025-12-17,2025,12,2025-W51,Vatovavy,-21.3167,47.9333,576905,17307,86535,277,43614,0.0756,3830,307,20,150,2,10.0,54.24,673,2919,899,0,259,4491,0,226,61089,3142,1151,0.0756,0.0,0.5446,8.02
2025-12-17,2025,12,2025-W51,Fitovinany,-21.45,47.6167,1011279,30338,151691,486,75744,0.0749,6616,489,36,256,3,8.33,52.8,1195,5181,1596,0,309,7972,0,298,102168,4368,1850,0.0749,0.0,0.4319,7.39
2025-12-17,2025,12,2025-W51,Ihorombe,-22.55,46.95,494097,14822,74114,237,33450,0.0677,2724,188,16,126,1,6.25,53.52,544,2360,728,0,153,3632,0,166,46487,2139,910,0.0677,0.0,0.4329,6.9
2025-12-17,2025,12,2025-W51,Atsimo-Atsinanana,-22.9,47.65,1220000,36600,183000,586,91134,0.0747,6488,529,43,313,4,9.3,53.55,1237,5361,1651,0,485,8249,1,353,125385,6698,2205,0.0747,0.01,0.549,8.15
2025-12-17,2025,12,2025-W51,Atsinanana,-18.1492,49.4023,1750511,52515,262576,841,126736,0.0724,11869,833,60,465,6,10.0,55.31,1916,8305,2557,0,640,12778,0,505,175592,7315,3115,0.0724,0.0,0.4179,7.02
2025-12-17,2025,12,2025-W51,Analanjirofo,-17.3333,49.4,864183,25925,129627,415,62480,0.0723,5757,379,30,227,3,10.0,54.9,844,3659,1127,0,270,5630,0,260,84907,3835,1492,0.0723,0.0,0.4438,6.58
2025-12-17,2025,12,2025-W51,Ambatosoa,-21.0333,47.6333,652462,19573,97869,313,48673,0.0746,4418,307,23,157,2,8.7,50.44,713,3090,952,0,234,4755,0,186,67593,3453,1088,0.0746,0.0,0.5292,6.95
2025-12-17,2025,12,2025-W51,Alaotra-Mangoro,-17.8333,48.4167,1479918,44397,221987,711,103446,0.0699,7874,576,49,360,6,12.24,50.73,1604,6952,2140,0,492,10696,0,621,143783,6817,2486,0.0699,0.0,0.4606,7.32
2025-12-17,2025,12,2025-W51,Boeny,-15.7167,46.3167,1100305,33009,165045,528,101118,0.0919,6182,568,48,271,6,12.5,51.44,1608,6969,2146,0,506,10723,0,393,140769,5430,2923,0.0919,0.0,0.4935,9.19
2025-12-17,2025,12,2025-W51,Sofia,-14.8833,48.0333,1784988,53549,267748,858,154401,0.0865,11787,959,74,433,8,10.81,50.56,2475,10725,3301,0,742,16501,0,636,213857,9533,3885,0.0865,0.0,0.5341,8.14
2025-12-17,2025,12,2025-W51,Betsiboka,-16.95,46.8167,465641,13969,69846,223,39765,0.0854,3163,284,19,121,2,10.53,54.43,598,2591,798,0,221,3987,0,205,54376,2437,1067,0.0854,0.0,0.5234,8.98
2025-12-17,2025,12,2025-W51,Melaky,-16.1167,44.7667,365790,10973,54868,175,32957,0.0901,1880,167,15,89,1,6.67,51.41,539,2336,719,0,220,3594,0,172,45054,2040,965,0.0901,0.0,0.5577,8.88
2025-12-17,2025,12,2025-W51,Atsimo-Andrefana,-23.35,43.6667,2128706,63861,319305,1023,173915,0.0817,12756,973,83,536,8,9.64,52.45,2806,12161,3743,0,1089,18710,1,960,243205,12190,4284,0.0817,0.01,0.5726,7.63
2025-12-17,2025,12,2025-W51,Menabe,-20.2833,44.7833,819876,24596,122981,394,68787,0.0839,5205,461,33,210,3,9.09,53.34,1102,4776,1471,0,390,7349,0,323,94238,3729,1919,0.0839,0.0,0.4548,8.86
2025-12-17,2025,12,2025-W51,Diana,-12.2787,49.2917,1053715,31611,158057,506,81768,0.0776,6487,526,39,277,3,7.69,54.85,1337,5796,1785,0,469,8918,0,503,112232,6314,2346,0.0776,0.0,0.5992,8.11
2025-12-17,2025,12,2025-W51,SAVA,-14.2833,50.1667,1330546,39916,199581,639,97795,0.0735,7709,576,46,342,5,10.87,53.55,1420,6157,1896,0,495,9473,0,407,139036,7609,2137,0.0735,0.0,0.5719,7.47
2025-12-17,2025,12,2025-W51,Androy,-25.1667,46.0833,1065878,31976,159881,512,85590,0.0803,6460,477,41,269,4,9.76,52.54,1255,5439,1675,0,562,8369,0,338,119208,5977,1898,0.0803,0.0,0.5608,7.38
2025-12-17,2025,12,2025-W51,Anosy,-25.0333,46.9833,957916,28737,143687,460,76058,0.0794,6450,463,36,253,4,11.11,55.03,1108,4802,1478,0,452,7388,0,444,105304,5368,1828,0.0794,0.0,0.5604,7.18
2025-12-24,2025,12,2025-W52,Analamanga,-18.9137,47.5247,4290727,128721,643609,2062,266454,0.0621,28230,1744,128,1110,13,10.16,53.87,3720,16123,4963,0,1463,24806,0,1419,368123,25639,5929,0.0621,0.0,0.5975,6.18
2025-12-24,2025,12,2025-W52,Bongolava,-18.9333,45.6667,794456,23833,119168,381,51877,0.0653,4050,273,24,195,3,12.5,51.43,736,3189,982,0,229,4907,0,237,71679,4136,1164,0.0653,0.0,0.5206,6.74
2025-12-24,2025,12,2025-W52,Itasy,-19.0167,46.7667,1063882,31916,159582,511,63407,0.0596,6160,343,30,275,3,10.0,53.88,896,3886,1197,0,419,5979,0,261,87784,5593,1643,0.0596,0.0,0.5257,5.57
2025-12-24,2025,12,2025-W52,Vakinankaratra,-19.8667,47.0333,2462316,73869,369347,1183,156110,0.0634,12777,836,75,625,9,12.0,52.86,2209,9572,2946,0,785,14727,0,777,215069,13449,3438,0.0634,0.0,0.5462,6.54
