date,annee,mois,semaine_epidemio,region,latitude_region,longitude_region,population_region,incidence_regionale_annuelle,cas_pulmonaire_bacillifere,cas_pulmonaire_non_bacillifere,cas_extra_pulmonaire,cas_tb_multiresistante,nouveaux_cas,cas_coinfection_vih,deces_coinfection_vih,cas_enfants_moins_15_ans,cas_adultes_15_54_ans,cas_seniors_55_plus,tests_geneXpert_realises,tests_microscopie_realises,tests_lam_realises,cas_non_diagnostiques,patients_sous_traitement,patients_gueris,patients_abandon,patients_echec,deces,cas_detectes_prison,taux_incidence,taux_incidence_annuel,taux_letalite,taux_depistage,taux_succes_therapeutique
2026-04-13,2026,4,2026-W16,Atsimo-Atsinanana,-22.9,47.65,1220000,170,28,12,9,0,51,12,0,6,33,12,35,12,3,17,43,33,5,4,12,0,170,170,23.53,65.0,78.0
2026-04-13,2026,4,2026-W16,Fitovinany,-21.45,47.6167,1011279,165,22,10,7,0,41,10,0,4,26,11,28,10,3,14,34,26,4,3,10,0,165,165,24.39,65.0,78.0
2026-04-13,2026,4,2026-W16,Ihorombe,-22.55,46.95,494097,160,11,5,3,0,20,5,0,2,13,5,14,5,1,7,17,13,2,1,4,0,160,160,20.0,65.0,78.0
2026-04-13,2026,4,2026-W16,Betsiboka,-16.95,46.8167,465641,155,8,4,2,0,16,4,0,1,10,5,11,4,1,5,13,10,1,1,4,0,155,155,25.0,65.0,78.0
2026-04-13,2026,4,2026-W16,Melaky,-16.1167,44.7667,365790,150,6,3,2,0,12,3,0,1,7,4,8,3,0,4,10,7,1,1,3,0,150,150,25.0,65.0,78.0
2026-04-13,2026,4,2026-W16,Ambatosoa,-21.0333,47.6333,652462,150,13,6,4,0,25,6,0,3,16,6,17,6,1,8,21,16,2,2,6,0,150,150,24.0,65.0,78.0
2026-04-13,2026,4,2026-W16,Androy,-25.1667,46.0833,1065878,145,18,8,5,0,33,8,0,3,21,9,23,8,2,11,28,21,3,2,8,0,145,145,24.24,65.0,78.0
2026-04-13,2026,4,2026-W16,Anosy,-25.0333,46.9833,957916,140,18,8,5,0,33,8,0,3,21,9,23,8,2,11,28,21,3,2,8,0,140,140,24.24,65.0,78.0
2026-04-13,2026,4,2026-W16,Menabe,-20.2833,44.7833,819876,135,11,5,3,0,21,5,0,2,13,6,14,5,1,7,17,13,2,1,5,0,135,135,23.81,65.0,78.0
2026-04-13,2026,4,2026-W16,Vatovavy,-21.3167,47.9333,576905,130,7,3,2,0,14,3,0,1,9,4,9,3,0,4,11,8,1,1,3,0,130,130,21.43,65.0,78.0
2026-04-20,2026,4,2026-W17,Analanjirofo,-17.3333,49.4,864183,280,28,12,9,1,51,12,0,6,33,12,35,12,3,17,43,33,5,4,12,0,280,280,23.53,65.0,78.0
2026-04-20,2026,4,2026-W17,Analamanga,-18.9137,47.5247,4290727,260,119,54,39,3,217,54,4,26,141,50,151,54,16,75,184,143,22,18,49,0,260,260,22.58,65.0,78.0
2026-04-20,2026,4,2026-W17,Atsinanana,-18.1492,49.4023,1750511,255,53,24,17,1,97,24,1,11,63,23,67,24,7,33,82,63,9,8,22,0,255,255,22.68,65.0,78.0
2026-04-20,2026,4,2026-W17,Sofia,-14.8833,48.0333,1784988,250,52,24,17,0,96,24,1,11,62,23,67,24,7,33,81,63,9,8,25,0,250,250,26.04,65.0,78.0
2026-04-20,2026,4,2026-W17,Vakinankaratra,-19.8667,47.0333,2462316,230,77,35,25,0,140,35,2,16,91,33,98,35,10,49,119,92,14,11,36,0,230,230,25.71,65.0,78.0
2026-04-20,2026,4,2026-W17,Haute Matsiatra,-21.4536,47.0854,1710391,225,53,24,17,0,98,24,1,11,63,24,68,24,7,34,83,64,9,8,23,0,225,225,23.47,65.0,78.0
2026-04-20,2026,4,2026-W17,Boeny,-15.7167,46.3167,1100305,220,28,12,9,0,51,12,0,6,33,12,35,12,3,17,43,33,5,4,11,0,220,220,21.57,65.0,78.0
2026-04-20,2026,4,2026-W17,Alaotra-Mangoro,-17.8333,48.4167,1479918,215,43,19,14,0,79,19,1,9,51,19,55,19,5,27,67,52,8,6,19,0,215,215,24.05,65.0,78.0
2026-04-20,2026,4,2026-W17,SAVA,-14.2833,50.1667,1330546,210,31,14,10,0,58,14,1,6,37,15,40,14,4,20,49,38,5,4,13,0,210,210,22.41,65.0,78.0
2026-04-20,2026,4,2026-W17,Atsimo-Andrefana,-23.35,43.6667,2128706,205,53,24,17,0,98,24,1,11,63,24,68,24,7,34,83,64,9,8,24,0,205,205,24.49,65.0,78.0
2026-04-20,2026,4,2026-W17,Itasy,-19.0167,46.7667,1063882,190,28,12,9,0,51,12,0,6,33,12,35,12,3,17,43,33,5,4,12,0,190,190,23.53,65.0,78.0
2026-04-20,2026,4,2026-W17,Bongolava,-18.9333,45.6667,794456,185,20,9,6,0,37,9,0,4,24,9,25,9,2,12,31,24,3,3,8,0,185,185,21.62,65.0,78.0
2026-04-20,2026,4,2026-W17,Diana,-12.2787,49.2917,1053715,180,25,11,8,0,46,11,0,5,29,12,32,11,3,16,39,30,4,3,12,0,180,180,26.09,65.0,78.0
2026-04-20,2026,4,2026-W17,Amoron'i Mania,-20.0,47.1167,991145,175,24,11,7,0,44,11,0,5,28,11,30,11,3,15,37,28,4,3,9,0,175,175,20.45,65.0,78.0
2026-04-20,2026,4,2026-W17,Atsimo-Atsinanana,-22.9,47.65,1220000,170,23,10,7,0,42,10,0,5,27,10,29,10,3,14,35,27,4,3,10,0,170,170,23.81,65.0,78.0
2026-04-20,2026,4,2026-W17,Fitovinany,-21.45,47.6167,1011279,165,19,9,6,0,36,9,0,4,23,9,25,9,2,12,30,23,3,3,9,0,165,165,25.0,65.0,78.0
2026-04-20,2026,4,2026-W17,Ihorombe,-22.55,46.95,494097,160,11,5,3,0,20,5,0,2,13,5,14,5,1,7,17,13,2,1,4,0,160,160,20.0,65.0,78.0
2026-04-20,2026,4,2026-W17,Betsiboka,-16.95,46.8167,465641,155,8,4,2,0,16,4,0,1,10,5,11,4,1,5,13,10,1,1,3,0,155,155,18.75,65.0,78.0
2026-04-20,2026,4,2026-W17,Melaky,-16.1167,44.7667,365790,150,7,3,2,0,13,3,0,1,8,4,9,3,0,4,11,8,1,1,3,0,150,150,23.08,65.0,78.0
2026-04-20,2026,4,2026-W17,Ambatosoa,-21.0333,47.6333,652462,150,11,5,3,0,21,5,0,2,13,6,14,5,1,7,17,13,2,1,4,0,150,150,19.05,65.0,78.0
2026-04-20,2026,4,2026-W17,Androy,-25.1667,46.0833,1065878,145,20,9,6,0,37,9,0,4,24,9,25,9,2,12,31,24,3,3,9,0,145,145,24.32,65.0,78.0
2026-04-20,2026,4,2026-W17,Anosy,-25.0333,46.9833,957916,140,15,7,5,0,29,7,0,3,18,8,20,7,2,10,24,18,2,2,7,0,140,140,24.14,65.0,78.0
2026-04-20,2026,4,2026-W17,Menabe,-20.2833,44.7833,819876,135,15,7,5,0,28,7,0,3,18,7,19,7,2,9,23,17,2,2,6,0,135,135,21.43,65.0,78.0
2026-04-20,2026,4,2026-W17,Vatovavy,-21.3167,47.9333,576905,130,9,4,3,0,17,4,0,2,11,4,11,4,1,5,14,10,1,1,3,0,130,130,17.65,65.0,78.0
2026-04-27,2026,4,2026-W18,Analanjirofo,-17.3333,49.4,864183,280,30,14,10,1,56,14,1,6,36,14,39,14,4,19,47,36,5,4,13,0,280,280,23.21,65.0,78.0
2026-04-27,2026,4,2026-W18,Analamanga,-18.9137,47.5247,4290727,260,120,54,39,3,219,54,4,26,142,51,153,54,16,76,186,145,22,18,50,0,260,260,22.83,65.0,78.0
2026-04-27,2026,4,2026-W18,Atsinanana,-18.1492,49.4023,1750511,255,50,22,16,1,91,22,1,10,59,22,63,22,6,31,77,60,9,7,22,0,255,255,24.18,65.0,78.0
2026-04-27,2026,4,2026-W18,Sofia,-14.8833,48.0333,1784988,250,56,25,18,0,103,25,2,12,66,25,72,25,7,36,87,67,10,8,25,0,250,250,24.27,65.0,78.0
2026-04-27,2026,4,2026-W18,Vakinankaratra,-19.8667,47.0333,2462316,230,67,30,22,0,123,30,2,14,79,30,86,30,9,43,104,81,12,10,29,0,230,230,23.58,65.0,78.0
2026-04-27,2026,4,2026-W18,Haute Matsiatra,-21.4536,47.0854,1710391,225,52,23,17,0,95,23,1,11,61,23,66,23,6,33,80,62,9,8,23,0,225,225,24.21,65.0,78.0
2026-04-27,2026,4,2026-W18,Boeny,-15.7167,46.3167,1100305,220,34,15,11,0,62,15,1,7,40,15,43,15,4,21,52,40,6,5,14,0,220,220,22.58,65.0,78.0
2026-04-27,2026,4,2026-W18,Alaotra-Mangoro,-17.8333,48.4167,1479918,215,41,18,13,0,75,18,1,9,48,18,52,18,5,26,63,49,7,6,16,0,215,215,21.33,65.0,78.0
2026-04-27,2026,4,2026-W18,SAVA,-14.2833,50.1667,1330546,210,36,16,11,0,66,16,1,7,42,17,46,16,4,23,56,43,6,5,17,0,210,210,25.76,65.0,78.0
2026-04-27,2026,4,2026-W18,Atsimo-Andrefana,-23.35,43.6667,2128706,205,61,27,19,0,111,27,2,13,72,26,77,27,8,38,94,73,11,9,29,0,205,205,26.13,65.0,78.0
2026-04-27,2026,4,2026-W18,Itasy,-19.0167,46.7667,1063882,190,23,10,7,0,42,10,0,5,27,10,29,10,3,14,35,27,4,3,10,0,190,190,23.81,65.0,78.0
2026-04-27,2026,4,2026-W18,Bongolava,-18.9333,45.6667,794456,185,17,8,5,0,32,8,0,3,20,9,22,8,2,11,27,21,3,2,7,0,185,185,21.88,65.0,78.0
2026-04-27,2026,4,2026-W18,Diana,-12.2787,49.2917,1053715,180,20,9,6,0,38,9,0,4,24,10,26,9,2,13,32,24,3,3,9,0,180,180,23.68,65.0,78.0
2026-04-27,2026,4,2026-W18,Amoron'i Mania,-20.0,47.1167,991145,175,24,11,7,0,44,11,0,5,28,11,30,11,3,15,37,28,4,3,10,0,175,175,22.73,65.0,78.0
2026-04-27,2026,4,2026-W18,Atsimo-Atsinanana,-22.9,47.65,1220000,170,23,10,7,0,43,10,0,5,27,11,30,10,3,15,36,28,4,3,9,0,170,170,20.93,65.0,78.0
2026-04-27,2026,4,2026-W18,Fitovinany,-21.45,47.6167,1011279,165,21,9,7,0,39,9,0,4,25,10,27,9,2,13,33,25,3,3,9,0,165,165,23.08,65.0,78.0
2026-04-27,2026,4,2026-W18,Ihorombe,-22.55,46.95,494097,160,11,5,3,0,20,5,0,2,13,5,14,5,1,7,17,13,2,1,5,0,160,160,25.0,65.0,78.0
2026-04-27,2026,4,2026-W18,Betsiboka,-16.95,46.8167,465641,155,9,4,3,0,17,4,0,2,11,4,11,4,1,5,14,10,1,1,4,0,155,155,23.53,65.0,78.0
2026-04-27,2026,4,2026-W18,Melaky,-16.1167,44.7667,365790,150,5,2,1,0,10,2,0,1,6,3,7,2,0,3,8,6,0,0,2,0,150,150,20.0,65.0,78.0
2026-04-27,2026,4,2026-W18,Ambatosoa,-21.0333,47.6333,652462,150,12,5,3,0,22,5,0,2,14,6,15,5,1,7,18,14,2,1,5,0,150,150,22.73,65.0,78.0
2026-04-27,2026,4,2026-W18,Androy,-25.1667,46.0833,1065878,145,19,8,6,0,35,8,0,4,22,9,24,8,2,12,29,22,3,2,8,0,145,145,22.86,65.0,78.0
2026-04-27,2026,4,2026-W18,Anosy,-25.0333,46.9833,957916,140,14,6,4,0,26,6,0,3,16,7,18,6,1,9,22,17,2,2,6,0,140,140,23.08,65.0,78.0
2026-04-27,2026,4,2026-W18,Menabe,-20.2833,44.7833,819876,135,14,6,4,0,27,6,0,3,17,7,18,6,1,9,22,17,2,2,6,0,135,135,22.22,65.0,78.0
2026-04-27,2026,4,2026-W18,Vatovavy,-21.3167,47.9333,576905,130,9,4,3,0,18,4,0,2,11,5,12,4,1,6,15,11,1,1,4,0,130,130,22.22,65.0,78.0
2026-05-04,2026,5,2026-W19,Analanjirofo,-17.3333,49.4,864183,280,35,16,11,1,65,16,1,7,42,16,45,16,4,22,55,42,6,5,17,14,280,280,26.15,65.0,78.0
2026-05-04,2026,5,2026-W19,Analamanga,-18.9137,47.5247,4290727,260,135,61,44,3,247,61,4,29,160,58,172,61,18,86,209,163,25,20,62,0,260,260,25.1,65.0,78.0
2026-05-04,2026,5,2026-W19,Atsinanana,-18.1492,49.4023,1750511,255,55,25,18,1,100,25,2,12,65,23,70,25,7,35,85,66,10,8,26,0,255,255,26.0,65.0,78.0
2026-05-04,2026,5,2026-W19,Sofia,-14.8833,48.0333,1784988,250,51,23,16,0,93,23,1,11,60,22,65,23,6,32,79,61,9,7,22,0,250,250,23.66,65.0,78.0
2026-05-04,2026,5,2026-W19,Vakinankaratra,-19.8667,47.0333,2462316,230,72,32,23,0,131,32,2,15,85,31,91,32,9,45,111,86,13,11,30,0,230,230,22.9,65.0,78.0
2026-05-04,2026,5,2026-W19,Haute Matsiatra,-21.4536,47.0854,1710391,225,52,23,17,0,95,23,1,11,61,23,66,23,6,33,80,62,9,8,21,0,225,225,22.11,65.0,78.0
2026-05-04,2026,5,2026-W19,Boeny,-15.7167,46.3167,1100305,220,33,15,10,0,61,15,1,7,39,15,42,15,4,21,51,39,6,5,16,0,220,220,26.23,65.0,78.0
2026-05-04,2026,5,2026-W19,Alaotra-Mangoro,-17.8333,48.4167,1479918,215,45,20,14,0,82,20,1,9,53,20,57,20,6,28,69,53,8,6,21,0,215,215,25.61,65.0,78.0
2026-05-04,2026,5,2026-W19,SAVA,-14.2833,50.1667,1330546,210,34,15,11,0,63,15,1,7,40,16,44,15,4,22,53,41,6,5,14,0,210,210,22.22,65.0,78.0
2026-05-04,2026,5,2026-W19,Atsimo-Andrefana,-23.35,43.6667,2128706,205,56,25,18,0,103,25,2,12,66,25,72,25,7,36,87,67,10,8,22,0,205,205,21.36,65.0,78.0
2026-05-04,2026,5,2026-W19,Itasy,-19.0167,46.7667,1063882,190,29,13,9,0,54,13,1,6,35,13,37,13,3,18,45,35,5,4,12,0,190,190,22.22,65.0,78.0
2026-05-04,2026,5,2026-W19,Bongolava,-18.9333,45.6667,794456,185,21,9,7,0,39,9,0,4,25,10,27,9,2,13,33,25,3,3,8,0,185,185,20.51,65.0,78.0
2026-05-04,2026,5,2026-W19,Diana,-12.2787,49.2917,1053715,180,26,12,8,0,49,12,0,5,31,13,34,12,3,17,41,31,4,4,11,0,180,180,22.45,65.0,78.0
2026-05-04,2026,5,2026-W19,Amoron'i Mania,-20.0,47.1167,991145,175,19,8,6,0,35,8,0,4,22,9,24,8,2,12,29,22,3,2,8,0,175,175,22.86,65.0,78.0
2026-05-04,2026,5,2026-W19,Atsimo-Atsinanana,-22.9,47.65,1220000,170,24,11,8,0,45,11,0,5,29,11,31,11,3,15,38,29,4,3,11,0,170,170,24.44,65.0,78.0
2026-05-04,2026,5,2026-W19,Fitovinany,-21.45,47.6167,1011279,165,22,10,7,0,40,10,0,4,26,10,28,10,3,14,34,26,4,3,8,0,165,165,20.0,65.0,78.0
2026-05-04,2026,5,2026-W19,Ihorombe,-22.55,46.95,494097,160,11,5,3,0,21,5,0,2,13,6,14,5,1,7,17,13,2,1,5,0,160,160,23.81,65.0,78.0
2026-05-04,2026,5,2026-W19,Betsiboka,-16.95,46.8167,465641,155,9,4,3,0,18,4,0,2,11,5,12,4,1,6,15,11,1,1,4,0,155,155,22.22,65.0,78.0
2026-05-04,2026,5,2026-W19,Melaky,-16.1167,44.7667,365790,150,7,3,2,0,13,3,0,1,8,4,9,3,0,4,11,8,1,1,3,0,150,150,23.08,65.0,78.0
2026-05-04,2026,5,2026-W19,Ambatosoa,-21.0333,47.6333,652462,150,11,5,3,0,21,5,0,2,13,6,14,5,1,7,17,13,2,1,5,0,150,150,23.81,65.0,78.0
2026-05-04,2026,5,2026-W19,Androy,-25.1667,46.0833,1065878,145,19,8,6,0,35,8,0,4,22,9,24,8,2,12,29,22,3,2,8,0,145,145,22.86,65.0,78.0
2026-05-04,2026,5,2026-W19,Anosy,-25.0333,46.9833,957916,140,18,8,5,0,33,8,0,3,21,9,23,8,2,11,28,21,3,2,8,0,140,140,24.24,65.0,78.0
2026-05-04,2026,5,2026-W19,Menabe,-20.2833,44.7833,819876,135,12,5,3,0,22,5,0,2,14,6,15,5,1,7,18,14,2,1,5,0,135,135,22.73,65.0,78.0
2026-05-04,2026,5,2026-W19,Vatovavy,-21.3167,47.9333,576905,130,9,4,3,0,17,4,0,2,11,4,11,4,1,5,14,10,1,1,3,0,130,130,17.65,65.0,78.0
2026-05-11,2026,5,2026-W20,Analanjirofo,-17.3333,49.4,864183,280,28,13,9,1,52,13,1,6,33,13,36,13,3,18,44,34,5,4,11,0,280,280,21.15,65.0,78.0
2026-05-11,2026,5,2026-W20,Analamanga,-18.9137,47.5247,4290727,260,155,70,50,4,283,70,5,33,183,67,198,70,21,99,240,187,28,24,63,0,260,260,22.26,65.0,78.0
2026-05-11,2026,5,2026-W20,Atsinanana,-18.1492,49.4023,1750511,255,49,22,16,1,90,22,1,10,58,22,62,22,6,31,76,59,9,7,22,0,255,255,24.44,65.0,78.0
2026-05-11,2026,5,2026-W20,Sofia,-14.8833,48.0333,1784988,250,56,25,18,0,103,25,2,12,66,25,72,25,7,36,87,67,10,8,26,0,250,250,25.24,65.0,78.0
2026-05-11,2026,5,2026-W20,Vakinankaratra,-19.8667,47.0333,2462316,230,83,37,27,0,151,37,2,18,98,35,105,37,11,52,128,99,15,12,37,0,230,230,24.5,65.0,78.0
2026-05-11,2026,5,2026-W20,Haute Matsiatra,-21.4536,47.0854,1710391,225,45,20,14,0,82,20,1,9,53,20,57,20,6,28,69,53,8,6,21,0,225,225,25.61,65.0,78.0
2026-05-11,2026,5,2026-W20,Boeny,-15.7167,46.3167,1100305,220,35,16,11,0,65,16,1,7,42,16,45,16,4,22,55,42,6,5,16,0,220,220,24.62,65.0,78.0
2026-05-11,2026,5,2026-W20,Alaotra-Mangoro,-17.8333,48.4167,1479918,215,43,19,14,0,79,19,1,9,51,19,55,19,5,27,67,52,8,6,18,0,215,215,22.78,65.0,78.0
2026-05-11,2026,5,2026-W20,SAVA,-14.2833,50.1667,1330546,210,34,15,11,0,63,15,1,7,40,16,44,15,4,22,53,41,6,5,16,0,210,210,25.4,65.0,78.0
2026-05-11,2026,5,2026-W20,Atsimo-Andrefana,-23.35,43.6667,2128706,205,63,29,20,0,116,29,2,13,75,28,81,29,8,40,98,76,11,9,29,0,205,205,25.0,65.0,78.0
2026-05-11,2026,5,2026-W20,Itasy,-19.0167,46.7667,1063882,190,28,13,9,0,52,13,1,6,33,13,36,13,3,18,44,34,5,4,11,0,190,190,21.15,65.0,78.0
2026-05-11,2026,5,2026-W20,Bongolava,-18.9333,45.6667,794456,185,17,7,5,0,31,7,0,3,20,8,21,7,2,10,26,20,3,2,7,0,185,185,22.58,65.0,78.0
2026-05-11,2026,5,2026-W20,Diana,-12.2787,49.2917,1053715,180,22,10,7,0,40,10,0,4,26,10,28,10,3,14,34,26,4,3,10,0,180,180,25.0,65.0,78.0
2026-05-11,2026,5,2026-W20,Amoron'i Mania,-20.0,47.1167,991145,175,20,9,6,0,38,9,0,4,24,10,26,9,2,13,32,24,3,3,9,0,175,175,23.68,65.0,78.0
2026-05-11,2026,5,2026-W20,Atsimo-Atsinanana,-22.9,47.65,1220000,170,29,13,9,0,53,13,1,6,34,13,37,13,3,18,45,35,5,4,12,0,170,170,22.64,65.0,78.0
2026-05-11,2026,5,2026-W20,Fitovinany,-21.45,47.6167,1011279,165,19,8,6,0,35,8,0,4,22,9,24,8,2,12,29,22,3,2,8,0,165,165,22.86,65.0,78.0
2026-05-11,2026,5,2026-W20,Ihorombe,-22.55,46.95,494097,160,11,5,3,0,21,5,0,2,13,6,14,5,1,7,17,13,2,1,5,0,160,160,23.81,65.0,78.0
2026-05-11,2026,5,2026-W20,Betsiboka,-16.95,46.8167,465641,155,7,3,2,0,14,3,0,1,9,4,9,3,0,4,11,8,1,1,3,0,155,155,21.43,65.0,78.0
2026-05-11,2026,5,2026-W20,Melaky,-16.1167,44.7667,365790,150,6,3,2,0,12,3,0,1,7,4,8,3,0,4,10,7,1,1,2,0,150,150,16.67,65.0,78.0
2026-05-11,2026,5,2026-W20,Ambatosoa,-21.0333,47.6333,652462,150,13,6,4,0,25,6,0,3,16,6,17,6,1,8,21,16,2,2,6,0,150,150,24.0,65.0,78.0
2026-05-11,2026,5,2026-W20,Androy,-25.1667,46.0833,1065878,145,18,8,5,0,33,8,0,3,21,9,23,8,2,11,28,21,3,2,7,0,145,145,21.21,65.0,78.0
2026-05-11,2026,5,2026-W20,Anosy,-25.0333,46.9833,957916,140,15,7,5,0,29,7,0,3,18,8,20,7,2,10,24,18,2,2,7,0,140,140,24.14,65.0,78.0
2026-05-11,2026,5,2026-W20,Menabe,-20.2833,44.7833,819876,135,14,6,4,0,26,6,0,3,16,7,18,6,1,9,22,17,2,2,6,0,135,135,23.08,65.0,78.0
2026-05-11,2026,5,2026-W20,Vatovavy,-21.3167,47.9333,576905,130,9,4,3,0,17,4,0,2,11,4,11,4,1,5,14,10,1,1,4,0,130,130,23.53,65.0,78.0
2026-05-18,2026,5,2026-W21,Analanjirofo,-17.3333,49.4,864183,280,30,13,9,1,55,13,1,6,35,14,38,13,3,19,46,35,5,4,12,0,280,280,21.82,65.0,78.0
2026-05-18,2026,5,2026-W21,Analamanga,-18.9137,47.5247,4290727,260,149,67,48,4,271,67,5,32,176,63,189,67,20,94,230,179,27,23,63,0,260,260,23.25,65.0,78.0
2026-05-18,2026,5,2026-W21,Atsinanana,-18.1492,49.4023,1750511,255,51,23,16,1,94,23,1,11,61,22,65,23,6,32,79,61,9,7,22,0,255,255,23.4,65.0,78.0
2026-05-18,2026,5,2026-W21,Sofia,-14.8833,48.0333,1784988,250,56,25,18,0,103,25,2,12,66,25,72,25,7,36,87,67,10,8,25,0,250,250,24.27,65.0,78.0
2026-05-18,2026,5,2026-W21,Vakinankaratra,-19.8667,47.0333,2462316,230,82,37,27,0,150,37,2,18,97,35,105,37,11,52,127,99,15,12,33,0,230,230,22.0,65.0,78.0
2026-05-18,2026,5,2026-W21,Haute Matsiatra,-21.4536,47.0854,1710391,225,46,21,15,0,84,21,1,10,54,20,58,21,6,29,71,55,8,7,19,0,225,225,22.62,65.0,78.0
2026-05-18,2026,5,2026-W21,Boeny,-15.7167,46.3167,1100305,220,31,14,10,0,57,14,1,6,37,14,39,14,4,19,48,37,5,4,13,0,220,220,22.81,65.0,78.0
2026-05-18,2026,5,2026-W21,Alaotra-Mangoro,-17.8333,48.4167,1479918,215,44,20,14,0,80,20,1,9,52,19,56,20,6,28,68,53,8,6,18,0,215,215,22.5,65.0,78.0
2026-05-18,2026,5,2026-W21,SAVA,-14.2833,50.1667,1330546,210,37,17,12,0,68,17,1,8,44,16,47,17,5,23,57,44,6,5,17,0,210,210,25.0,65.0,78.0
2026-05-18,2026,5,2026-W21,Atsimo-Andrefana,-23.35,43.6667,2128706,205,63,29,20,0,116,29,2,13,75,28,81,29,8,40,98,76,11,9,30,0,205,205,25.86,65.0,78.0
2026-05-18,2026,5,2026-W21,Itasy,-19.0167,46.7667,1063882,190,28,12,9,0,51,12,0,6,33,12,35,12,3,17,43,33,5,4,13,0,190,190,25.49,65.0,78.0
2026-05-18,2026,5,2026-W21,Bongolava,-18.9333,45.6667,794456,185,17,8,5,0,32,8,0,3,20,9,22,8,2,11,27,21,3,2,7,0,185,185,21.88,65.0,78.0
2026-05-18,2026,5,2026-W21,Diana,-12.2787,49.2917,1053715,180,20,9,6,0,38,9,0,4,24,10,26,9,2,13,32,24,3,3,9,0,180,180,23.68,65.0,78.0
2026-05-18,2026,5,2026-W21,Amoron'i Mania,-20.0,47.1167,991145,175,25,11,8,0,46,11,0,5,29,12,32,11,3,16,39,30,4,3,10,0,175,175,21.74,65.0,78.0
2026-05-18,2026,5,2026-W21,Atsimo-Atsinanana,-22.9,47.65,1220000,170,28,12,9,0,51,12,0,6,33,12,35,12,3,17,43,33,5,4,13,0,170,170,25.49,65.0,78.0
2026-05-18,2026,5,2026-W21,Fitovinany,-21.45,47.6167,1011279,165,24,11,7,0,44,11,0,5,28,11,30,11,3,15,37,28,4,3,11,0,165,165,25.0,65.0,78.0
2026-05-18,2026,5,2026-W21,Ihorombe,-22.55,46.95,494097,160,11,5,3,0,21,5,0,2,13,6,14,5,1,7,17,13,2,1,4,0,160,160,19.05,65.0,78.0
2026-05-18,2026,5,2026-W21,Betsiboka,-16.95,46.8167,465641,155,8,4,2,0,16,4,0,1,10,5,11,4,1,5,13,10,1,1,3,0,155,155,18.75,65.0,78.0
2026-05-18,2026,5,2026-W21,Melaky,-16.1167,44.7667,365790,150,6,3,2,0,12,3,0,1,7,4,8,3,0,4,10,7,1,1,2,0,150,150,16.67,65.0,78.0
2026-05-18,2026,5,2026-W21,Ambatosoa,-21.0333,47.6333,652462,150,13,6,4,0,24,6,0,2,15,7,16,6,1,8,20,15,2,2,6,0,150,150,25.0,65.0,78.0
2026-05-18,2026,5,2026-W21,Androy,-25.1667,46.0833,1065878,145,21,9,7,0,39,9,0,4,25,10,27,9,2,13,33,25,3,3,9,0,145,145,23.08,65.0,78.0
2026-05-18,2026,5,2026-W21,Anosy,-25.0333,46.9833,957916,140,17,7,5,0,31,7,0,3,20,8,21,7,2,10,26,20,3,2,7,0,140,140,22.58,65.0,78.0
2026-05-18,2026,5,2026-W21,Menabe,-20.2833,44.7833,819876,135,12,5,3,0,22,5,0,2,14,6,15,5,1,7,18,14,2,1,5,0,135,135,22.73,65.0,78.0
2026-05-18,2026,5,2026-W21,Vatovavy,-21.3167,47.9333,576905,130,8,3,2,0,15,3,0,1,9,5,10,3,0,5,12,9,1,1,3,0,130,130,20.0,65.0,78.0
2026-05-25,2026,5,2026-W22,Analanjirofo,-17.3333,49.4,864183,280,33,15,10,1,61,15,1,7,39,15,42,15,4,21,51,39,6,5,13,0,280,280,21.31,65.0,78.0
2026-05-25,2026,5,2026-W22,Analamanga,-18.9137,47.5247,4290727,260,145,66,47,3,265,66,5,31,172,62,185,66,19,92,225,175,27,22,70,0,260,260,26.42,65.0,78.0
2026-05-25,2026,5,2026-W22,Atsinanana,-18.1492,49.4023,1750511,255,50,22,16,1,91,22,1,10,59,22,63,22,6,31,77,60,9,7,22,0,255,255,24.18,65.0,78.0
2026-05-25,2026,5,2026-W22,Sofia,-14.8833,48.0333,1784988,250,55,25,18,0,100,25,2,12,65,23,70,25,7,35,85,66,10,8,26,0,250,250,26.0,65.0,78.0
2026-05-25,2026,5,2026-W22,Vakinankaratra,-19.8667,47.0333,2462316,230,70,32,23,0,128,32,2,15,83,30,89,32,9,44,108,84,12,10,29,0,230,230,22.66,65.0,78.0
2026-05-25,2026,5,2026-W22,Haute Matsiatra,-21.4536,47.0854,1710391,225,55,25,18,0,100,25,2,12,65,23,70,25,7,35,85,66,10,8,23,0,225,225,23.0,65.0,78.0
2026-05-25,2026,5,2026-W22,Boeny,-15.7167,46.3167,1100305,220,26,12,8,0,49,12,0,5,31,13,34,12,3,17,41,31,4,4,11,0,220,220,22.45,65.0,78.0
2026-05-25,2026,5,2026-W22,Alaotra-Mangoro,-17.8333,48.4167,1479918,215,42,19,14,0,78,19,1,9,50,19,54,19,5,27,66,51,7,6,18,0,215,215,23.08,65.0,78.0
2026-05-25,2026,5,2026-W22,SAVA,-14.2833,50.1667,1330546,210,35,16,11,0,64,16,1,7,41,16,44,16,4,22,54,42,6,5,14,0,210,210,21.88,65.0,78.0
2026-05-25,2026,5,2026-W22,Atsimo-Andrefana,-23.35,43.6667,2128706,205,58,26,19,0,106,26,2,12,68,26,74,26,7,37,90,70,10,9,27,0,205,205,25.47,65.0,78.0
